question,answer,Source,Metadata,SuggestedQuestions,IsContextOnly,Prompts,QnaId
Here are some of the things I get asked about a lot. Choose one or type your own question ?,Here are some of the things I get asked about a lot. Choose one or type your own question ?,Editorial,en:true,[],FALSE,"[{""DisplayOrder"":2,""QnaId"":110,""DisplayText"":""Domains we cater to""},{""DisplayOrder"":4,""QnaId"":149,""DisplayText"":""How can you partner with us ?""},{""DisplayOrder"":3,""QnaId"":95,""DisplayText"":""Will our solution meet your needs ?""}]",106
Do you have any Use Cases ?,"You can check out all of our case studies on Novacept.io, or take a look at these!",Editorial,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":82,""DisplayText"":""Connect with us to know more""},{""DisplayOrder"":2,""QnaId"":116,""DisplayText"":""Maybe Later""}]",109
Which domains do you specifically cater to ?,Our solution is domain agnostic and can cater seamlessly to your Business needs irrespective of your domain of expertise.\n\nCan you please provide us your location details to help you better?,Editorial,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":252,""DisplayText"":""Choose your location""}]",110
Domains we cater to,Our solution is domain agnostic and can cater seamlessly to your Business needs irrespective of your domain of expertise.\n\nCan you please provide us your location details to help you better?,Editorial,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":252,""DisplayText"":""Choose your location""}]",110
How can I know if this is the right solution for me?,"{""type"":""AdaptiveCard"",""$schema"":""http://adaptivecards.io/schemas/adaptive-card.json"",""version"":""1.2"",""backgroundImage"":{""url"":""https://outlook.office365.com/owa/calendar/Novacept1@novacept.io/bookings/""},""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://outlook.office365.com/owa/calendar/Novacept1@novacept.io/bookings/""},""actions"":[{""type"":""Action.OpenUrl"",""title"":""Pick a slot"",""url"":""https://outlook.office365.com/owa/calendar/Novacept1@novacept.io/bookings/""}],""body"":[{""type"":""TextBlock"",""text"":""We would be happy to get on a call with you, understand your business needs better and provide a viable solution.\n\nPlease feel free to connect with us to know more"",""wrap"":true}]}",Editorial,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":116,""DisplayText"":""Maybe Later""}]",111
Will our solution meet your needs ?,"{""type"":""AdaptiveCard"",""$schema"":""http://adaptivecards.io/schemas/adaptive-card.json"",""version"":""1.2"",""backgroundImage"":{""url"":""https://outlook.office365.com/owa/calendar/Novacept1@novacept.io/bookings/""},""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://outlook.office365.com/owa/calendar/Novacept1@novacept.io/bookings/""},""actions"":[{""type"":""Action.OpenUrl"",""title"":""Pick a slot"",""url"":""https://outlook.office365.com/owa/calendar/Novacept1@novacept.io/bookings/""}],""body"":[{""type"":""TextBlock"",""text"":""We would be happy to get on a call with you, understand your business needs better and provide a viable solution.\n\nPlease feel free to connect with us to know more"",""wrap"":true}]}",Editorial,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":116,""DisplayText"":""Maybe Later""}]",111
How can I schedule for a demo ?,I'm glad to hear that.,Editorial,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":82,""DisplayText"":""Book a meeting""},{""DisplayOrder"":2,""QnaId"":116,""DisplayText"":""Cancel""}]",112
"If none of these interests you, perhaps I can connect you with one of my colleagues to help you better.",Would you like to speak to one of our colleagues ?.,Editorial,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":82,""DisplayText"":""Book a meeting""},{""DisplayOrder"":2,""QnaId"":116,""DisplayText"":""Cancel""}]",113
Not Now,Thank your for your valuable  time. Please feel free to connect with us anytime and we will be happy to help you.,Editorial,en:true,[],FALSE,[],116
Maybe Later,Thank your for your valuable  time. Please feel free to connect with us anytime and we will be happy to help you.,Editorial,en:true,[],FALSE,[],116
How can I partner with you ?,"{""type"":""AdaptiveCard"",""$schema"":""http://adaptivecards.io/schemas/adaptive-card.json"",""version"":""1.2"",""backgroundImage"":{""url"":""https://outlook.office365.com/owa/calendar/Novacept1@novacept.io/bookings/""},""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://outlook.office365.com/owa/calendar/Novacept1@novacept.io/bookings/""},""actions"":[{""type"":""Action.OpenUrl"",""title"":""Pick a slot"",""url"":""https://outlook.office365.com/owa/calendar/Novacept1@novacept.io/bookings/""}],""body"":[{""type"":""TextBlock"",""text"":""We would be happy to connect with you to have a discussion on the probability of a partner arrangement. "",""wrap"":true},{""type"":""TextBlock"",""text"":""Please feel free to connect with us to know more."",""wrap"":true}]}",Editorial,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":116,""DisplayText"":""Maybe Later""}]",149
How can you partner with us ?,"{""type"":""AdaptiveCard"",""$schema"":""http://adaptivecards.io/schemas/adaptive-card.json"",""version"":""1.2"",""backgroundImage"":{""url"":""https://outlook.office365.com/owa/calendar/Novacept1@novacept.io/bookings/""},""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://outlook.office365.com/owa/calendar/Novacept1@novacept.io/bookings/""},""actions"":[{""type"":""Action.OpenUrl"",""title"":""Pick a slot"",""url"":""https://outlook.office365.com/owa/calendar/Novacept1@novacept.io/bookings/""}],""body"":[{""type"":""TextBlock"",""text"":""We would be happy to connect with you to have a discussion on the probability of a partner arrangement. "",""wrap"":true},{""type"":""TextBlock"",""text"":""Please feel free to connect with us to know more."",""wrap"":true}]}",Editorial,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":116,""DisplayText"":""Maybe Later""}]",149
Middle East,Thank you !\n\nWant to know more about our offerings? Please choose from the list below,Editorial,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":158,""DisplayText"":""Novacept Products""},{""DisplayOrder"":2,""QnaId"":159,""DisplayText"":""Novacept Services""},{""DisplayOrder"":3,""QnaId"":82,""DisplayText"":""Sign up for a demo""}]",153
Africa,Thank you !\n\nWant to know more about our offerings? Please choose from the list below,Editorial,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":158,""DisplayText"":""Novacept Products""},{""DisplayOrder"":2,""QnaId"":159,""DisplayText"":""Novacept Services""},{""DisplayOrder"":3,""QnaId"":82,""DisplayText"":""Sign up for a demo""}]",154
Asia,Thank you !\n\nWant to know more about our offerings? Please choose from the list below,Editorial,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":158,""DisplayText"":""Novacept Products""},{""DisplayOrder"":2,""QnaId"":159,""DisplayText"":""Novacept Services""},{""DisplayOrder"":3,""QnaId"":82,""DisplayText"":""Sign up for a demo""}]",155
Europe,Thank you  !\n\nWant to know more about our offerings? Please choose from the list below,Editorial,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":158,""DisplayText"":""Novacept Products""},{""DisplayOrder"":2,""QnaId"":159,""DisplayText"":""Novacept Services""},{""DisplayOrder"":3,""QnaId"":82,""DisplayText"":""Sign up for a demo""}]",156
Novacept Products,"{""type"":""AdaptiveCard"",""$schema"":""http://adaptivecards.io/schemas/adaptive-card.json"",""version"":""1.2"",""body"":[{""type"":""Container"",""items"":[{""type"":""TextBlock"",""text"":""We have 4 AI/ML-based Products. Click on one of the products to know more."",""wrap"":true}]},{""type"":""ColumnSet"",""columns"":[{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""Conversational AI"",""wrap"":true},{""type"":""Image"",""url"":""https://i.ibb.co/s6Qn9hs/Chatbot-image.jpg"",""width"":""200px"",""height"":""120px"",""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://novacept.io/""}}]},{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""Personal Facilitator"",""wrap"":true},{""type"":""Image"",""url"":""https://i.ibb.co/MGxhBYZ/Personal-facilitator.jpg"",""width"":""200px"",""height"":""120px"",""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://novacept.io/personal-facilitator""}}]}]},{""type"":""ColumnSet"",""columns"":[{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""ChangeZ"",""wrap"":true},{""type"":""Image"",""url"":""https://i.ibb.co/5151J3n/change3.jpg"",""width"":""200px"",""height"":""120px"",""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://novacept.io/change-facilitator/""}}]},{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""ProjectZ"",""wrap"":true},{""type"":""Image"",""url"":""https://i.ibb.co/X5ZXLrn/project-z.jpg"",""width"":""200px"",""height"":""120px"",""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://novacept.io/project-z""}}]}]}]}",Editorial,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":82,""DisplayText"":""connect with us""},{""DisplayOrder"":2,""QnaId"":261,""DisplayText"":""Promotions""}]",158
Products,"{""type"":""AdaptiveCard"",""$schema"":""http://adaptivecards.io/schemas/adaptive-card.json"",""version"":""1.2"",""body"":[{""type"":""Container"",""items"":[{""type"":""TextBlock"",""text"":""We have 4 AI/ML-based Products. Click on one of the products to know more."",""wrap"":true}]},{""type"":""ColumnSet"",""columns"":[{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""Conversational AI"",""wrap"":true},{""type"":""Image"",""url"":""https://i.ibb.co/s6Qn9hs/Chatbot-image.jpg"",""width"":""200px"",""height"":""120px"",""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://novacept.io/""}}]},{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""Personal Facilitator"",""wrap"":true},{""type"":""Image"",""url"":""https://i.ibb.co/MGxhBYZ/Personal-facilitator.jpg"",""width"":""200px"",""height"":""120px"",""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://novacept.io/personal-facilitator""}}]}]},{""type"":""ColumnSet"",""columns"":[{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""ChangeZ"",""wrap"":true},{""type"":""Image"",""url"":""https://i.ibb.co/5151J3n/change3.jpg"",""width"":""200px"",""height"":""120px"",""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://novacept.io/change-facilitator/""}}]},{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""ProjectZ"",""wrap"":true},{""type"":""Image"",""url"":""https://i.ibb.co/X5ZXLrn/project-z.jpg"",""width"":""200px"",""height"":""120px"",""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://novacept.io/project-z""}}]}]}]}",Editorial,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":82,""DisplayText"":""connect with us""},{""DisplayOrder"":2,""QnaId"":261,""DisplayText"":""Promotions""}]",158
Our Products,"{""type"":""AdaptiveCard"",""$schema"":""http://adaptivecards.io/schemas/adaptive-card.json"",""version"":""1.2"",""body"":[{""type"":""Container"",""items"":[{""type"":""TextBlock"",""text"":""We have 4 AI/ML-based Products. Click on one of the products to know more."",""wrap"":true}]},{""type"":""ColumnSet"",""columns"":[{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""Conversational AI"",""wrap"":true},{""type"":""Image"",""url"":""https://i.ibb.co/s6Qn9hs/Chatbot-image.jpg"",""width"":""200px"",""height"":""120px"",""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://novacept.io/""}}]},{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""Personal Facilitator"",""wrap"":true},{""type"":""Image"",""url"":""https://i.ibb.co/MGxhBYZ/Personal-facilitator.jpg"",""width"":""200px"",""height"":""120px"",""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://novacept.io/personal-facilitator""}}]}]},{""type"":""ColumnSet"",""columns"":[{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""ChangeZ"",""wrap"":true},{""type"":""Image"",""url"":""https://i.ibb.co/5151J3n/change3.jpg"",""width"":""200px"",""height"":""120px"",""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://novacept.io/change-facilitator/""}}]},{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""ProjectZ"",""wrap"":true},{""type"":""Image"",""url"":""https://i.ibb.co/X5ZXLrn/project-z.jpg"",""width"":""200px"",""height"":""120px"",""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://novacept.io/project-z""}}]}]}]}",Editorial,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":82,""DisplayText"":""connect with us""},{""DisplayOrder"":2,""QnaId"":261,""DisplayText"":""Promotions""}]",158
Novacept offerings,"{""type"":""AdaptiveCard"",""$schema"":""http://adaptivecards.io/schemas/adaptive-card.json"",""version"":""1.2"",""body"":[{""type"":""Container"",""items"":[{""type"":""TextBlock"",""text"":""We have 4 AI/ML-based Products. Click on one of the products to know more."",""wrap"":true}]},{""type"":""ColumnSet"",""columns"":[{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""Conversational AI"",""wrap"":true},{""type"":""Image"",""url"":""https://i.ibb.co/s6Qn9hs/Chatbot-image.jpg"",""width"":""200px"",""height"":""120px"",""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://novacept.io/""}}]},{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""Personal Facilitator"",""wrap"":true},{""type"":""Image"",""url"":""https://i.ibb.co/MGxhBYZ/Personal-facilitator.jpg"",""width"":""200px"",""height"":""120px"",""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://novacept.io/personal-facilitator""}}]}]},{""type"":""ColumnSet"",""columns"":[{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""ChangeZ"",""wrap"":true},{""type"":""Image"",""url"":""https://i.ibb.co/5151J3n/change3.jpg"",""width"":""200px"",""height"":""120px"",""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://novacept.io/change-facilitator/""}}]},{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""ProjectZ"",""wrap"":true},{""type"":""Image"",""url"":""https://i.ibb.co/X5ZXLrn/project-z.jpg"",""width"":""200px"",""height"":""120px"",""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://novacept.io/project-z""}}]}]}]}",Editorial,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":82,""DisplayText"":""connect with us""},{""DisplayOrder"":2,""QnaId"":261,""DisplayText"":""Promotions""}]",158
What are Novacept’s product offerings?,"{""type"":""AdaptiveCard"",""$schema"":""http://adaptivecards.io/schemas/adaptive-card.json"",""version"":""1.2"",""body"":[{""type"":""Container"",""items"":[{""type"":""TextBlock"",""text"":""We have 4 AI/ML-based Products. Click on one of the products to know more."",""wrap"":true}]},{""type"":""ColumnSet"",""columns"":[{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""Conversational AI"",""wrap"":true},{""type"":""Image"",""url"":""https://i.ibb.co/s6Qn9hs/Chatbot-image.jpg"",""width"":""200px"",""height"":""120px"",""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://novacept.io/""}}]},{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""Personal Facilitator"",""wrap"":true},{""type"":""Image"",""url"":""https://i.ibb.co/MGxhBYZ/Personal-facilitator.jpg"",""width"":""200px"",""height"":""120px"",""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://novacept.io/personal-facilitator""}}]}]},{""type"":""ColumnSet"",""columns"":[{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""ChangeZ"",""wrap"":true},{""type"":""Image"",""url"":""https://i.ibb.co/5151J3n/change3.jpg"",""width"":""200px"",""height"":""120px"",""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://novacept.io/change-facilitator/""}}]},{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""ProjectZ"",""wrap"":true},{""type"":""Image"",""url"":""https://i.ibb.co/X5ZXLrn/project-z.jpg"",""width"":""200px"",""height"":""120px"",""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://novacept.io/project-z""}}]}]}]}",Editorial,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":82,""DisplayText"":""connect with us""},{""DisplayOrder"":2,""QnaId"":261,""DisplayText"":""Promotions""}]",158
Product Offerings,"{""type"":""AdaptiveCard"",""$schema"":""http://adaptivecards.io/schemas/adaptive-card.json"",""version"":""1.2"",""body"":[{""type"":""Container"",""items"":[{""type"":""TextBlock"",""text"":""We have 4 AI/ML-based Products. Click on one of the products to know more."",""wrap"":true}]},{""type"":""ColumnSet"",""columns"":[{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""Conversational AI"",""wrap"":true},{""type"":""Image"",""url"":""https://i.ibb.co/s6Qn9hs/Chatbot-image.jpg"",""width"":""200px"",""height"":""120px"",""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://novacept.io/""}}]},{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""Personal Facilitator"",""wrap"":true},{""type"":""Image"",""url"":""https://i.ibb.co/MGxhBYZ/Personal-facilitator.jpg"",""width"":""200px"",""height"":""120px"",""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://novacept.io/personal-facilitator""}}]}]},{""type"":""ColumnSet"",""columns"":[{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""ChangeZ"",""wrap"":true},{""type"":""Image"",""url"":""https://i.ibb.co/5151J3n/change3.jpg"",""width"":""200px"",""height"":""120px"",""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://novacept.io/change-facilitator/""}}]},{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""ProjectZ"",""wrap"":true},{""type"":""Image"",""url"":""https://i.ibb.co/X5ZXLrn/project-z.jpg"",""width"":""200px"",""height"":""120px"",""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://novacept.io/project-z""}}]}]}]}",Editorial,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":82,""DisplayText"":""connect with us""},{""DisplayOrder"":2,""QnaId"":261,""DisplayText"":""Promotions""}]",158
What have you Built,"{""type"":""AdaptiveCard"",""$schema"":""http://adaptivecards.io/schemas/adaptive-card.json"",""version"":""1.2"",""body"":[{""type"":""Container"",""items"":[{""type"":""TextBlock"",""text"":""We have 4 AI/ML-based Products. Click on one of the products to know more."",""wrap"":true}]},{""type"":""ColumnSet"",""columns"":[{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""Conversational AI"",""wrap"":true},{""type"":""Image"",""url"":""https://i.ibb.co/s6Qn9hs/Chatbot-image.jpg"",""width"":""200px"",""height"":""120px"",""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://novacept.io/""}}]},{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""Personal Facilitator"",""wrap"":true},{""type"":""Image"",""url"":""https://i.ibb.co/MGxhBYZ/Personal-facilitator.jpg"",""width"":""200px"",""height"":""120px"",""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://novacept.io/personal-facilitator""}}]}]},{""type"":""ColumnSet"",""columns"":[{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""ChangeZ"",""wrap"":true},{""type"":""Image"",""url"":""https://i.ibb.co/5151J3n/change3.jpg"",""width"":""200px"",""height"":""120px"",""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://novacept.io/change-facilitator/""}}]},{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""ProjectZ"",""wrap"":true},{""type"":""Image"",""url"":""https://i.ibb.co/X5ZXLrn/project-z.jpg"",""width"":""200px"",""height"":""120px"",""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://novacept.io/project-z""}}]}]}]}",Editorial,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":82,""DisplayText"":""connect with us""},{""DisplayOrder"":2,""QnaId"":261,""DisplayText"":""Promotions""}]",158
Product Capability,"{""type"":""AdaptiveCard"",""$schema"":""http://adaptivecards.io/schemas/adaptive-card.json"",""version"":""1.2"",""body"":[{""type"":""Container"",""items"":[{""type"":""TextBlock"",""text"":""We have 4 AI/ML-based Products. Click on one of the products to know more."",""wrap"":true}]},{""type"":""ColumnSet"",""columns"":[{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""Conversational AI"",""wrap"":true},{""type"":""Image"",""url"":""https://i.ibb.co/s6Qn9hs/Chatbot-image.jpg"",""width"":""200px"",""height"":""120px"",""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://novacept.io/""}}]},{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""Personal Facilitator"",""wrap"":true},{""type"":""Image"",""url"":""https://i.ibb.co/MGxhBYZ/Personal-facilitator.jpg"",""width"":""200px"",""height"":""120px"",""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://novacept.io/personal-facilitator""}}]}]},{""type"":""ColumnSet"",""columns"":[{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""ChangeZ"",""wrap"":true},{""type"":""Image"",""url"":""https://i.ibb.co/5151J3n/change3.jpg"",""width"":""200px"",""height"":""120px"",""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://novacept.io/change-facilitator/""}}]},{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""ProjectZ"",""wrap"":true},{""type"":""Image"",""url"":""https://i.ibb.co/X5ZXLrn/project-z.jpg"",""width"":""200px"",""height"":""120px"",""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://novacept.io/project-z""}}]}]}]}",Editorial,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":82,""DisplayText"":""connect with us""},{""DisplayOrder"":2,""QnaId"":261,""DisplayText"":""Promotions""}]",158
What have you Developed,"{""type"":""AdaptiveCard"",""$schema"":""http://adaptivecards.io/schemas/adaptive-card.json"",""version"":""1.2"",""body"":[{""type"":""Container"",""items"":[{""type"":""TextBlock"",""text"":""We have 4 AI/ML-based Products. Click on one of the products to know more."",""wrap"":true}]},{""type"":""ColumnSet"",""columns"":[{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""Conversational AI"",""wrap"":true},{""type"":""Image"",""url"":""https://i.ibb.co/s6Qn9hs/Chatbot-image.jpg"",""width"":""200px"",""height"":""120px"",""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://novacept.io/""}}]},{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""Personal Facilitator"",""wrap"":true},{""type"":""Image"",""url"":""https://i.ibb.co/MGxhBYZ/Personal-facilitator.jpg"",""width"":""200px"",""height"":""120px"",""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://novacept.io/personal-facilitator""}}]}]},{""type"":""ColumnSet"",""columns"":[{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""ChangeZ"",""wrap"":true},{""type"":""Image"",""url"":""https://i.ibb.co/5151J3n/change3.jpg"",""width"":""200px"",""height"":""120px"",""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://novacept.io/change-facilitator/""}}]},{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""ProjectZ"",""wrap"":true},{""type"":""Image"",""url"":""https://i.ibb.co/X5ZXLrn/project-z.jpg"",""width"":""200px"",""height"":""120px"",""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://novacept.io/project-z""}}]}]}]}",Editorial,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":82,""DisplayText"":""connect with us""},{""DisplayOrder"":2,""QnaId"":261,""DisplayText"":""Promotions""}]",158
What Products do you deal with,"{""type"":""AdaptiveCard"",""$schema"":""http://adaptivecards.io/schemas/adaptive-card.json"",""version"":""1.2"",""body"":[{""type"":""Container"",""items"":[{""type"":""TextBlock"",""text"":""We have 4 AI/ML-based Products. Click on one of the products to know more."",""wrap"":true}]},{""type"":""ColumnSet"",""columns"":[{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""Conversational AI"",""wrap"":true},{""type"":""Image"",""url"":""https://i.ibb.co/s6Qn9hs/Chatbot-image.jpg"",""width"":""200px"",""height"":""120px"",""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://novacept.io/""}}]},{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""Personal Facilitator"",""wrap"":true},{""type"":""Image"",""url"":""https://i.ibb.co/MGxhBYZ/Personal-facilitator.jpg"",""width"":""200px"",""height"":""120px"",""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://novacept.io/personal-facilitator""}}]}]},{""type"":""ColumnSet"",""columns"":[{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""ChangeZ"",""wrap"":true},{""type"":""Image"",""url"":""https://i.ibb.co/5151J3n/change3.jpg"",""width"":""200px"",""height"":""120px"",""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://novacept.io/change-facilitator/""}}]},{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""ProjectZ"",""wrap"":true},{""type"":""Image"",""url"":""https://i.ibb.co/X5ZXLrn/project-z.jpg"",""width"":""200px"",""height"":""120px"",""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://novacept.io/project-z""}}]}]}]}",Editorial,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":82,""DisplayText"":""connect with us""},{""DisplayOrder"":2,""QnaId"":261,""DisplayText"":""Promotions""}]",158
Novacept Services,"{""type"":""AdaptiveCard"",""$schema"":""http://adaptivecards.io/schemas/adaptive-card.json"",""version"":""1.2"",""body"":[{""type"":""Container"",""items"":[{""type"":""TextBlock"",""text"":""Here are the services we provide. Click on a service to know more."",""wrap"":true}]},{""type"":""ColumnSet"",""columns"":[{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""Workforce Enablement"",""wrap"":true},{""type"":""Image"",""url"":""https://i.ibb.co/163fZyg/Workforce-Enablement.jpg"",""width"":""200px"",""height"":""120px"",""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://novacept.io/workforce-enablement""}}]},{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""Actionable Analytics"",""wrap"":true},{""type"":""Image"",""url"":""https://i.ibb.co/VYg0ghX/Actionable-Analytics.jpg"",""width"":""200px"",""height"":""120px"",""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://novacept.io/actionable-analytics""}}]}]},{""type"":""ColumnSet"",""columns"":[{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""Enterprise Agility"",""wrap"":true},{""type"":""Image"",""url"":""https://i.ibb.co/frs0MJM/Enterprise-Agility.jpg"",""width"":""200px"",""height"":""120px"",""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://novacept.io/enterprise-agility""}}]},{""type"":""Column"",""width"":""stretch"",""items"":[{""type"":""TextBlock"",""text"":""Disruptive Innovation"",""wrap"":true},{""type"":""Image"",""url"":""https://i.ibb.co/rmt2nZJ/Innovation.jpg"",""width"":""200px"",""height"":""120px"",""selectAction"":{""type"":""Action.OpenUrl"",""url"":""https://novacept.io/disruptive-innovation""}}]}]}]}",Editorial,en:true,[],FALSE,"[{""DisplayOrder"":1,""QnaId"":82,""DisplayText"":""Connect with us""},{""DisplayOrder"":2,""QnaId"":262,""DisplayText"":""Promotions""}]",159
